year,model,price,transmission,mileage,fuelType,tax,mpg,engineSize,selling_price
2019, 2 Series,21775,Semi-Auto,8878,Petrol,145,47.9,2.0,16664.4075
2017, 2 Series,15000,Automatic,41419,Hybrid,0,141.2,1.5,8829.0
2017, 2 Series,19350,Automatic,18455,Hybrid,135,135.5,1.5,11389.41
2017, 2 Series,12900,Manual,47301,Diesel,20,74.3,1.5,7592.9400000000005
2017, 2 Series,14485,Automatic,21697,Petrol,30,55.4,1.5,8525.871000000001
2017, 2 Series,23490,Semi-Auto,7918,Petrol,145,39.8,3.0,13826.214
2019, 2 Series,20990,Semi-Auto,1290,Petrol,145,50.4,1.5,16063.646999999999
2017, 2 Series,22991,Semi-Auto,23730,Petrol,200,39.8,3.0,13532.5026
2019, 2 Series,21775,Semi-Auto,10570,Petrol,145,47.9,2.0,16664.4075
2017, 2 Series,17110,Semi-Auto,34032,Diesel,145,65.7,2.0,10070.946
2019, 2 Series,19385,Automatic,8599,Petrol,145,40.9,1.5,14835.3405
2019, 2 Series,20980,Semi-Auto,7494,Petrol,150,50.4,2.0,16055.993999999999
2019, 2 Series,20780,Semi-Auto,105,Petrol,145,50.4,1.5,15902.934
2019, 2 Series,21995,Semi-Auto,3682,Petrol,145,47.9,2.0,16832.7735
2017, 2 Series,15999,Automatic,63039,Hybrid,0,135.5,1.5,9417.0114
2017, 2 Series,23875,Semi-Auto,16261,Petrol,145,39.8,3.0,14052.825
2019, 2 Series,20750,Manual,110,Petrol,145,52.3,1.5,15879.975
2017, 2 Series,16250,Semi-Auto,23374,Diesel,150,65.7,2.0,9564.75
2018, 2 Series,18000,Semi-Auto,13174,Diesel,145,49.6,2.0,12275.999999999998
2019, 2 Series,21980,Semi-Auto,4170,Petrol,145,50.4,2.0,16821.293999999998
2019, 2 Series,21945,Semi-Auto,10086,Petrol,145,47.9,2.0,16794.5085
2019, 2 Series,26910,Automatic,1250,Diesel,145,65.7,2.0,20594.222999999998
2019, 2 Series,20690,Semi-Auto,8841,Diesel,145,51.4,2.0,15834.056999999999
2017, 2 Series,15999,Manual,24216,Diesel,30,64.2,2.0,9417.0114
2019, 2 Series,20490,Semi-Auto,8171,Diesel,145,51.4,2.0,15680.997
2018, 2 Series,18400,Automatic,12004,Petrol,145,50.4,1.5,12548.8
2017, 2 Series,12700,Manual,22397,Petrol,125,52.3,1.5,7475.22
2019, 2 Series,21550,Automatic,6498,Diesel,150,67.3,2.0,16492.215
2017, 2 Series,17000,Automatic,33000,Diesel,145,65.7,2.0,10006.2
2017, 2 Series,16298,Semi-Auto,23388,Diesel,145,64.2,2.0,9593.0028
2017, 2 Series,16950,Semi-Auto,11569,Petrol,150,53.3,1.5,9976.77
2017, 2 Series,15261,Manual,14143,Diesel,150,74.3,1.5,8982.624600000001
2019, 2 Series,20490,Semi-Auto,3578,Diesel,145,51.4,2.0,15680.997
2017, 2 Series,16498,Semi-Auto,24354,Diesel,145,64.2,2.0,9710.7228
2019, 2 Series,22646,Manual,123,Petrol,145,52.3,1.5,17330.983799999998
2019, 2 Series,25250,Semi-Auto,2640,Diesel,145,48.7,2.0,19323.825
2019, 2 Series,27988,Automatic,2290,Petrol,145,46.3,2.0,21419.2164
2019, 2 Series,21097,Semi-Auto,7947,Diesel,145,47.1,2.0,16145.534099999999
2019, 2 Series,22990,Automatic,8452,Diesel,145,61.4,2.0,17594.247
2019, 2 Series,19875,Semi-Auto,17303,Diesel,145,51.4,2.0,15210.3375
2019, 2 Series,33440,Automatic,10,Diesel,145,64.2,2.0,25591.631999999998
2019, 2 Series,25000,Automatic,4000,Petrol,145,47.9,2.0,19132.5
2019, 2 Series,23242,Manual,10,Petrol,145,52.3,1.5,17787.1026
2019, 2 Series,21205,Semi-Auto,9148,Petrol,145,50.4,1.5,16228.1865
2019, 2 Series,20555,Automatic,9736,Petrol,145,50.4,2.0,15730.7415
2019, 2 Series,20999,Automatic,37,Petrol,145,47.9,2.0,16070.5347
2019, 2 Series,20980,Manual,101,Petrol,145,52.3,1.5,16055.993999999999
2017, 2 Series,15450,Manual,20663,Petrol,30,55.4,1.5,9093.87
2019, 2 Series,30450,Semi-Auto,20,Diesel,145,62.8,2.0,23303.385
2018, 2 Series,19800,Automatic,10764,Petrol,145,47.9,2.0,13503.599999999999
2019, 2 Series,21796,Automatic,11189,Diesel,145,67.3,2.0,16680.4788
2019, 2 Series,21450,Semi-Auto,3803,Petrol,145,39.2,1.5,16415.685
2018, 2 Series,20595,Semi-Auto,5500,Petrol,145,38.2,2.0,14045.789999999999
2019, 2 Series,28640,Semi-Auto,4400,Petrol,145,46.3,2.0,21918.192
2019, 2 Series,21000,Manual,50,Petrol,145,52.3,1.5,16071.3
2018, 2 Series,14998,Manual,2683,Petrol,145,44.1,1.5,10228.635999999999
2018, 2 Series,19980,Semi-Auto,28000,Petrol,145,47.9,2.0,13626.359999999999
2018, 2 Series,20995,Semi-Auto,18000,Diesel,150,60.1,2.0,14318.589999999998
2018, 2 Series,21498,Semi-Auto,1749,Diesel,145,47.1,2.0,14661.635999999999
2017, 2 Series,12900,Automatic,22920,Diesel,20,68.9,2.0,7592.9400000000005
2019, 2 Series,22480,Automatic,105,Petrol,145,47.9,2.0,17203.944
2017, 2 Series,13991,Manual,36045,Diesel,0,74.3,1.5,8235.1026
2018, 2 Series,20952,Semi-Auto,42912,Petrol,150,47.9,2.0,14289.264
2018, 2 Series,16980,Manual,19853,Diesel,150,64.2,2.0,11580.359999999999
2017, 2 Series,18990,Semi-Auto,20000,Petrol,150,50.4,1.5,11177.514000000001
2019, 2 Series,21491,Automatic,10000,Petrol,145,47.9,2.0,16447.062299999998
2019, 2 Series,19490,Manual,5512,Petrol,145,42.8,1.5,14915.697
2017, 2 Series,21995,Semi-Auto,22012,Petrol,200,39.8,3.0,12946.257
2017, 2 Series,14998,Semi-Auto,38576,Diesel,145,68.9,1.5,8827.8228
2019, 2 Series,18298,Semi-Auto,1230,Petrol,145,50.4,2.0,14003.4594
2019, 2 Series,28993,Semi-Auto,2236,Diesel,145,47.1,2.0,22188.3429
2019, 2 Series,21850,Automatic,4389,Petrol,145,40.9,1.5,16721.805
2018, 2 Series,20000,Automatic,20915,Diesel,145,49.6,2.0,13639.999999999998
2019, 2 Series,16998,Manual,7201,Petrol,150,42.8,1.5,13008.5694
2019, 2 Series,19420,Manual,4601,Petrol,145,44.1,1.5,14862.126
2018, 2 Series,23750,Semi-Auto,16512,Petrol,145,39.8,3.0,16197.499999999998
2019, 2 Series,23722,Semi-Auto,123,Diesel,145,49.6,2.0,18154.4466
2019, 2 Series,18580,Manual,6556,Petrol,145,40.9,1.5,14219.274
2017, 2 Series,17988,Manual,19837,Petrol,150,47.1,1.5,10587.7368
2019, 2 Series,19741,Manual,4500,Petrol,150,52.3,1.5,15107.7873
2017, 2 Series,14400,Automatic,25975,Petrol,150,53.3,1.5,8475.84
2017, 2 Series,15991,Semi-Auto,12887,Petrol,145,55.4,1.5,9412.3026
2019, 2 Series,21600,Manual,1455,Diesel,145,51.4,2.0,16530.48
2019, 2 Series,18950,Manual,9806,Petrol,145,40.4,1.5,14502.435
2019, 2 Series,21540,Automatic,4802,Diesel,145,48.7,2.0,16484.561999999998
2019, 2 Series,19990,Manual,6361,Diesel,145,51.4,2.0,15298.347
2019, 2 Series,26496,Automatic,10843,Petrol,145,39.8,3.0,20277.3888
2019, 2 Series,24180,Semi-Auto,4001,Diesel,145,47.1,2.0,18504.953999999998
2019, 2 Series,25000,Semi-Auto,1061,Diesel,145,48.7,2.0,19132.5
2017, 2 Series,10000,Manual,51493,Petrol,30,55.4,1.5,5886.0
2017, 2 Series,16498,Semi-Auto,2210,Petrol,150,55.4,1.5,9710.7228
2019, 2 Series,21356,Semi-Auto,15006,Petrol,145,47.9,2.0,16343.746799999999
2019, 2 Series,20875,Manual,5907,Petrol,145,42.2,1.5,15975.637499999999
2017, 2 Series,17450,Manual,22661,Diesel,150,62.8,1.5,10271.07
2019, 2 Series,16998,Manual,3935,Petrol,150,40.9,1.5,13008.5694
2017, 2 Series,14690,Semi-Auto,24997,Diesel,20,68.9,2.0,8646.534
2017, 2 Series,14300,Automatic,7861,Petrol,30,55.4,1.5,8416.98
2017, 2 Series,15998,Semi-Auto,30330,Diesel,145,64.2,2.0,9416.4228
2017, 2 Series,21012,Semi-Auto,36367,Petrol,200,39.8,3.0,12367.6632
2019, 2 Series,19980,Semi-Auto,8406,Petrol,150,40.9,1.5,15290.694
2017, 2 Series,21726,Semi-Auto,24442,Petrol,145,39.8,3.0,12787.9236
2019, 2 Series,22990,Manual,3205,Petrol,145,52.3,1.5,17594.247
2017, 2 Series,16999,Semi-Auto,29000,Diesel,145,60.1,2.0,10005.6114
2019, 2 Series,25995,Semi-Auto,2348,Diesel,145,64.2,2.0,19893.9735
2018, 2 Series,13895,Manual,49631,Diesel,145,64.2,2.0,9476.39
2017, 2 Series,16498,Semi-Auto,26335,Diesel,145,64.2,2.0,9710.7228
2017, 2 Series,16491,Semi-Auto,22080,Petrol,145,48.7,2.0,9706.6026
2019, 2 Series,22875,Semi-Auto,2144,Petrol,145,50.4,1.5,17506.2375
2017, 2 Series,16499,Automatic,12301,Petrol,145,51.4,1.5,9711.3114
2019, 2 Series,21920,Semi-Auto,7060,Diesel,145,49.6,2.0,16775.376
2019, 2 Series,20480,Automatic,8719,Diesel,145,52.3,2.0,15673.344
2017, 2 Series,17000,Automatic,36824,Diesel,150,60.1,2.0,10006.2
2017, 2 Series,17495,Semi-Auto,15336,Petrol,125,48.7,2.0,10297.557
2019, 2 Series,21980,Semi-Auto,6093,Petrol,145,50.4,2.0,16821.293999999998
2019, 2 Series,22753,Semi-Auto,8020,Diesel,145,65.7,2.0,17412.870899999998
2017, 2 Series,16998,Semi-Auto,25544,Diesel,145,64.2,2.0,10005.0228
2018, 2 Series,17000,Manual,19566,Diesel,145,54.3,2.0,11593.999999999998
2019, 2 Series,19190,Automatic,12790,Diesel,145,51.4,2.0,14686.107
2019, 2 Series,23920,Manual,3156,Diesel,145,60.1,2.0,18305.976
2019, 2 Series,21460,Manual,7710,Diesel,145,60.1,2.0,16423.338
2018, 2 Series,20380,Semi-Auto,4172,Petrol,145,47.9,2.0,13899.159999999998
2017, 2 Series,9800,Manual,51594,Diesel,0,74.3,1.5,5768.28
2019, 2 Series,22646,Manual,123,Petrol,145,52.3,1.5,17330.983799999998
2019, 2 Series,21480,Manual,3347,Diesel,145,61.4,2.0,16438.644
2017, 2 Series,16191,Semi-Auto,23295,Diesel,20,68.9,2.0,9530.0226
2017, 2 Series,16798,Semi-Auto,25884,Diesel,145,64.2,2.0,9887.3028
2017, 2 Series,10900,Manual,62021,Diesel,145,65.7,2.0,6415.74
2017, 2 Series,15950,Semi-Auto,29000,Diesel,125,57.6,2.0,9388.17
2019, 2 Series,19490,Automatic,5809,Diesel,145,51.4,2.0,14915.697
2019, 2 Series,18980,Semi-Auto,5992,Petrol,145,50.4,2.0,14525.394
2019, 2 Series,22450,Automatic,11275,Hybrid,135,148.7,1.5,17180.985
2019, 2 Series,21490,Semi-Auto,3630,Diesel,145,51.4,2.0,16446.297
2017, 2 Series,16498,Semi-Auto,22919,Diesel,145,64.2,2.0,9710.7228
2017, 2 Series,14500,Automatic,24194,Petrol,145,53.3,1.5,8534.7
2018, 2 Series,18990,Semi-Auto,13600,Petrol,150,38.2,2.0,12951.179999999998
2019, 2 Series,23500,Semi-Auto,2164,Diesel,145,49.6,2.0,17984.55
2019, 2 Series,27416,Semi-Auto,2171,Diesel,145,64.2,2.0,20981.464799999998
2018, 2 Series,16750,Manual,13052,Diesel,145,64.2,2.0,11423.499999999998
2019, 2 Series,21999,Semi-Auto,9957,Diesel,145,49.6,2.0,16835.8347
2019, 2 Series,18980,Manual,5500,Petrol,145,42.8,1.5,14525.394
2018, 2 Series,16347,Manual,11141,Petrol,145,42.2,1.5,11148.653999999999
2019, 2 Series,22646,Manual,123,Petrol,145,52.3,1.5,17330.983799999998
2019, 2 Series,25780,Semi-Auto,4418,Diesel,150,48.7,2.0,19729.434
2019, 2 Series,20495,Manual,4467,Petrol,150,52.3,1.5,15684.8235
2018, 2 Series,17400,Automatic,7209,Petrol,150,40.9,1.5,11866.8
2019, 2 Series,25780,Semi-Auto,2859,Diesel,145,48.7,2.0,19729.434
2018, 2 Series,16798,Manual,14534,Diesel,145,57.7,1.5,11456.235999999999
2019, 2 Series,18450,Manual,7293,Diesel,145,54.3,2.0,14119.785
2019, 2 Series,22646,Manual,123,Petrol,145,52.3,1.5,17330.983799999998
2019, 2 Series,21980,Automatic,5913,Hybrid,135,148.7,1.5,16821.293999999998
2019, 2 Series,23580,Semi-Auto,5122,Petrol,145,50.4,2.0,18045.774
2018, 2 Series,16250,Manual,10401,Petrol,145,52.3,1.5,11082.499999999998
2019, 2 Series,19870,Manual,123,Petrol,145,42.8,1.5,15206.511
2017, 2 Series,13499,Manual,44011,Petrol,125,50.4,1.5,7945.5114
2018, 2 Series,13470,Automatic,67062,Diesel,145,51.4,2.0,9186.539999999999
2018, 2 Series,23999,Semi-Auto,14258,Petrol,150,32.5,3.0,16367.318
2018, 2 Series,19000,Semi-Auto,9641,Petrol,145,38.2,2.0,12957.999999999998
2019, 2 Series,24240,Semi-Auto,1415,Diesel,145,49.6,2.0,18550.872
2018, 2 Series,19990,Semi-Auto,5600,Diesel,145,49.6,2.0,13633.179999999998
2017, 2 Series,16350,Automatic,13750,Diesel,145,62.8,2.0,9623.61
2018, 2 Series,15297,Automatic,9754,Petrol,145,40.9,1.5,10432.553999999998
2019, 2 Series,23940,Semi-Auto,9,Diesel,145,62.8,2.0,18321.282
2019, 2 Series,21990,Manual,1243,Petrol,145,42.2,1.5,16828.947
2019, 2 Series,24995,Automatic,29,Diesel,145,51.4,2.0,19128.6735
2018, 2 Series,16890,Semi-Auto,21688,Diesel,145,56.5,1.5,11518.98
2019, 2 Series,19718,Manual,7378,Petrol,150,52.3,1.5,15090.1854
2018, 2 Series,32271,Semi-Auto,103,Diesel,145,49.6,2.0,22008.821999999996
2018, 2 Series,18890,Semi-Auto,13472,Petrol,145,50.4,1.5,12882.98
2018, 2 Series,19995,Semi-Auto,26101,Diesel,150,60.1,2.0,13636.589999999998
2019, 2 Series,30000,Automatic,4900,Diesel,145,62.8,2.0,22959.0
2019, 2 Series,25404,Semi-Auto,111,Diesel,145,65.7,2.0,19441.6812
2018, 2 Series,17950,Semi-Auto,30000,Diesel,145,49.6,2.0,12241.9
2019, 2 Series,23490,Automatic,7561,Petrol,145,47.9,2.0,17976.897
2019, 2 Series,19990,Semi-Auto,7891,Diesel,145,65.7,2.0,15298.347
2019, 2 Series,21945,Semi-Auto,8377,Petrol,145,47.9,2.0,16794.5085
2018, 2 Series,19600,Manual,15621,Diesel,145,60.1,2.0,13367.199999999999
2018, 2 Series,16875,Automatic,32618,Petrol,145,51.4,1.5,11508.749999999998
2018, 2 Series,18999,Automatic,254,Petrol,145,38.2,2.0,12957.318
2018, 2 Series,19250,Automatic,20682,Hybrid,140,135.5,1.5,13128.499999999998
2018, 2 Series,22998,Semi-Auto,27542,Petrol,145,39.8,3.0,15684.635999999999
2017, 2 Series,19994,Automatic,15076,Petrol,145,45.6,2.0,11768.4684
2019, 2 Series,23999,Semi-Auto,6883,Petrol,145,47.9,2.0,18366.434699999998
2019, 2 Series,23322,Manual,123,Petrol,145,52.3,1.5,17848.3266
2019, 2 Series,22646,Manual,123,Petrol,145,52.3,1.5,17330.983799999998
2019, 2 Series,22646,Manual,123,Petrol,145,52.3,1.5,17330.983799999998
2019, 2 Series,22516,Automatic,5215,Petrol,145,47.9,2.0,17231.4948
2019, 2 Series,22646,Manual,123,Petrol,145,52.3,1.5,17330.983799999998
2019, 2 Series,27995,Automatic,110,Diesel,145,64.2,2.0,21424.5735
2018, 2 Series,17000,Automatic,20000,Petrol,150,50.4,1.5,11593.999999999998
2019, 2 Series,23447,Automatic,2231,Petrol,145,50.4,2.0,17943.9891
2018, 2 Series,19995,Automatic,11805,Hybrid,135,135.5,1.5,13636.589999999998
2019, 2 Series,23450,Semi-Auto,3564,Petrol,145,50.4,2.0,17946.285
2019, 2 Series,21300,Manual,2455,Diesel,145,51.4,2.0,16300.89
2019, 2 Series,21390,Automatic,14380,Diesel,145,47.1,2.0,16369.767
2019, 2 Series,19850,Automatic,10649,Diesel,145,49.6,2.0,15191.205
2019, 2 Series,20450,Automatic,6269,Petrol,145,50.4,2.0,15650.385
2019, 2 Series,19350,Automatic,10500,Diesel,145,51.4,2.0,14808.555
2019, 2 Series,28861,Automatic,123,Petrol,145,39.8,3.0,22087.3233
2018, 2 Series,17798,Semi-Auto,9816,Petrol,150,38.2,2.0,12138.235999999999
2019, 2 Series,25980,Semi-Auto,5072,Diesel,145,48.7,2.0,19882.494
2018, 2 Series,17630,Semi-Auto,11056,Diesel,145,64.2,2.0,12023.659999999998
2019, 2 Series,20999,Semi-Auto,4923,Petrol,145,47.9,2.0,16070.5347
2017, 2 Series,10000,Manual,85600,Petrol,145,55.4,1.5,5886.0
2019, 2 Series,18480,Manual,10250,Petrol,145,42.2,1.5,14142.743999999999
2018, 2 Series,17890,Automatic,9370,Petrol,150,40.9,1.5,12200.98
2019, 2 Series,22995,Manual,999,Petrol,145,42.2,1.5,17598.0735
2019, 2 Series,22050,Semi-Auto,4488,Petrol,145,39.8,1.5,16874.864999999998
2019, 2 Series,23113,Semi-Auto,8039,Petrol,145,47.9,2.0,17688.3789
2018, 2 Series,17498,Semi-Auto,5346,Petrol,145,39.8,1.5,11933.635999999999
2018, 2 Series,18791,Semi-Auto,11984,Petrol,145,48.7,2.0,12815.462
2019, 2 Series,22480,Semi-Auto,5869,Diesel,150,51.4,2.0,17203.944
2019, 2 Series,27995,Semi-Auto,7296,Petrol,145,39.8,3.0,21424.5735
2019, 2 Series,22980,Automatic,2869,Diesel,145,49.6,2.0,17586.594
2019, 2 Series,22475,Semi-Auto,5558,Petrol,150,50.4,2.0,17200.1175
2018, 2 Series,19950,Semi-Auto,10206,Petrol,145,50.4,1.5,13605.9
2017, 2 Series,15200,Automatic,23610,Petrol,150,51.4,1.5,8946.72
2019, 2 Series,21176,Manual,123,Diesel,145,65.7,2.0,16205.9928
2019, 2 Series,25460,Semi-Auto,5440,Diesel,145,60.1,2.0,19484.538
2018, 2 Series,16570,Manual,16404,Diesel,145,64.2,2.0,11300.74
2018, 2 Series,14998,Manual,20001,Petrol,150,50.4,1.5,10228.635999999999
2019, 2 Series,23322,Manual,123,Petrol,145,52.3,1.5,17848.3266
2019, 2 Series,18260,Manual,5328,Petrol,145,44.1,1.5,13974.377999999999
2018, 2 Series,19000,Semi-Auto,7680,Petrol,145,39.2,1.5,12957.999999999998
2018, 2 Series,26441,Semi-Auto,2772,Petrol,145,32.5,3.0,18032.762
2019, 2 Series,22995,Manual,10,Petrol,145,42.8,1.5,17598.0735
2019, 2 Series,26972,Manual,10,Petrol,145,52.3,1.5,20641.671599999998
2019, 2 Series,24490,Manual,8615,Diesel,150,60.1,2.0,18742.197
2018, 2 Series,19980,Semi-Auto,9933,Petrol,145,38.2,2.0,13626.359999999999
2019, 2 Series,24515,Semi-Auto,2501,Petrol,145,50.4,2.0,18761.3295
2018, 2 Series,17998,Semi-Auto,5877,Petrol,145,40.9,1.5,12274.635999999999
2018, 2 Series,20870,Semi-Auto,8090,Petrol,150,47.9,2.0,14233.339999999998
2019, 2 Series,23450,Automatic,6127,Diesel,145,49.6,2.0,17946.285
2019, 2 Series,21980,Automatic,6258,Hybrid,135,148.7,1.5,16821.293999999998
2018, 2 Series,17498,Semi-Auto,22480,Petrol,145,50.4,1.5,11933.635999999999
2017, 2 Series,14020,Manual,35732,Diesel,145,64.2,2.0,8252.172
2019, 2 Series,24950,Semi-Auto,4534,Diesel,145,46.3,2.0,19094.235
2019, 2 Series,23950,Semi-Auto,4413,Diesel,145,46.3,2.0,18328.935
2019, 2 Series,20450,Semi-Auto,3344,Diesel,145,49.6,2.0,15650.385
2019, 2 Series,21950,Semi-Auto,9275,Petrol,145,40.9,1.5,16798.335
2018, 2 Series,23110,Semi-Auto,19598,Petrol,145,39.8,3.0,15761.019999999999
2019, 2 Series,21390,Automatic,9490,Petrol,145,39.2,1.5,16369.767
2018, 2 Series,14157,Automatic,29590,Petrol,145,53.3,1.5,9655.073999999999
2018, 2 Series,19950,Semi-Auto,27312,Diesel,145,57.6,2.0,13605.9
2018, 2 Series,18991,Semi-Auto,1100,Diesel,145,67.3,2.0,12951.862
2018, 2 Series,16470,Semi-Auto,18323,Diesel,145,56.5,1.5,11232.539999999999
2018, 2 Series,17498,Semi-Auto,18970,Petrol,145,51.4,1.5,11933.635999999999
2019, 2 Series,22950,Semi-Auto,8539,Petrol,145,50.4,1.5,17563.635
2018, 2 Series,19990,Automatic,19234,Diesel,145,47.1,2.0,13633.179999999998
2017, 2 Series,22152,Semi-Auto,27169,Petrol,200,39.8,3.0,13038.6672
2019, 2 Series,21990,Semi-Auto,2500,Petrol,145,39.2,1.5,16828.947
2016, 2 Series,14995,Semi-Auto,42026,Petrol,145,48.7,2.0,7935.354
2019, 2 Series,22440,Manual,10,Petrol,145,52.3,1.5,17173.332
2015, 2 Series,11940,Automatic,78913,Diesel,30,62.8,2.0,5510.31
2015, 2 Series,12990,Manual,36000,Petrol,145,47.1,1.5,5994.885
2020, 2 Series,23475,Semi-Auto,12,Petrol,145,50.4,1.5,19723.695
2020, 2 Series,34988,Automatic,5000,Petrol,145,36.2,2.0,29396.9176
2015, 2 Series,15500,Semi-Auto,25180,Diesel,20,68.9,2.0,7153.25
2015, 2 Series,7395,Manual,100230,Diesel,20,68.9,2.0,3412.7925
2015, 2 Series,11490,Manual,76000,Diesel,30,64.2,2.0,5302.635
2015, 2 Series,12400,Automatic,20452,Diesel,20,68.9,2.0,5722.6
2019, 2 Series,28861,Automatic,123,Petrol,145,39.8,3.0,22087.3233
2019, 2 Series,21950,Manual,5500,Petrol,145,42.2,1.5,16798.335
2015, 2 Series,14998,Semi-Auto,29809,Diesel,20,68.9,2.0,6921.577
2015, 2 Series,14498,Semi-Auto,19236,Petrol,145,47.9,2.0,6690.827
2019, 2 Series,20450,Semi-Auto,7404,Petrol,145,53.3,1.5,15650.385
2015, 2 Series,10998,Semi-Auto,51719,Diesel,20,68.9,2.0,5075.577
2015, 2 Series,15980,Semi-Auto,38403,Diesel,125,58.9,2.0,7374.77
2015, 2 Series,10295,Manual,102900,Diesel,30,64.2,2.0,4751.1425
2015, 2 Series,5895,Manual,133670,Diesel,20,68.9,2.0,2720.5425
2015, 2 Series,12449,Manual,23195,Diesel,20,74.3,1.5,5745.2135
2020, 2 Series,26988,Automatic,5000,Petrol,145,47.9,2.0,22675.317600000002
2015, 2 Series,10691,Manual,41347,Diesel,20,74.3,1.5,4933.8965
2020, 2 Series,26490,Semi-Auto,10,Diesel,150,47.1,2.0,22256.898
2015, 2 Series,11837,Semi-Auto,27494,Diesel,20,68.9,2.0,5462.775500000001
2020, 2 Series,25485,Semi-Auto,877,Diesel,145,64.2,2.0,21412.497000000003
2020, 2 Series,36840,Semi-Auto,2422,Petrol,145,36.2,2.0,30952.968
2015, 2 Series,15995,Manual,19361,Diesel,30,64.2,2.0,7381.6925
2020, 2 Series,22990,Semi-Auto,13,Petrol,145,47.9,2.0,19316.198
2020, 2 Series,31820,Manual,1500,Petrol,145,43.5,1.5,26735.164
2015, 2 Series,13521,Semi-Auto,55001,Diesel,20,68.9,2.0,6239.9415
2020, 2 Series,24475,Manual,117,Diesel,145,51.4,2.0,20563.895
2020, 2 Series,26400,Semi-Auto,150,Petrol,145,42.2,1.5,22181.280000000002
2015, 2 Series,13450,Manual,36359,Diesel,20,68.9,1.5,6207.175
2015, 2 Series,7195,Manual,92920,Diesel,20,68.9,2.0,3320.4925000000003
2020, 2 Series,26883,Semi-Auto,101,Petrol,145,40.9,1.5,22587.0966
2020, 2 Series,19500,Automatic,4330,Petrol,145,42.2,1.5,16383.900000000001
2020, 2 Series,28950,Semi-Auto,10,Petrol,145,40.9,1.5,24323.79
2020, 2 Series,26988,Automatic,1221,Diesel,145,49.6,2.0,22675.317600000002
2015, 2 Series,9495,Automatic,91620,Diesel,30,61.4,2.0,4381.9425
2014, 2 Series,16999,Automatic,39573,Petrol,260,37.2,3.0,6723.1044999999995
2020, 2 Series,27500,Semi-Auto,1086,Petrol,150,42.2,1.5,23105.5
2015, 2 Series,18012,Semi-Auto,13642,Diesel,125,57.6,2.0,8312.538
2015, 2 Series,13900,Automatic,29867,Diesel,30,68.9,2.0,6414.85
2014, 2 Series,13227,Automatic,29236,Petrol,145,47.1,2.0,5231.278499999999
2020, 2 Series,26995,Semi-Auto,10,Petrol,145,42.2,1.5,22681.199
2020, 2 Series,23985,Automatic,1968,Petrol,145,50.4,2.0,20152.197
2020, 2 Series,29995,Semi-Auto,1501,Petrol,145,47.9,2.0,25201.799000000003
2020, 2 Series,32995,Semi-Auto,1501,Petrol,145,36.2,2.0,27722.399
2015, 2 Series,14145,Automatic,24322,Petrol,125,50.4,2.0,6527.9175000000005
2014, 2 Series,15995,Automatic,58000,Petrol,265,37.2,3.0,6326.022499999999
2015, 2 Series,13500,Manual,24621,Petrol,145,47.9,2.0,6230.25
2020, 2 Series,25450,Semi-Auto,6,Diesel,145,49.6,2.0,21383.09
2014, 2 Series,10999,Manual,61819,Diesel,30,62.8,2.0,4350.1044999999995
2020, 2 Series,30980,Semi-Auto,1500,Petrol,145,42.2,1.5,26029.396
2014, 2 Series,11799,Manual,14264,Petrol,160,44.8,2.0,4666.5045
2020, 2 Series,20980,Semi-Auto,11,Petrol,145,50.4,1.5,17627.396
2014, 2 Series,10990,Manual,57000,Diesel,125,58.9,2.0,4346.544999999999
2014, 2 Series,11647,Manual,43960,Diesel,30,62.8,2.0,4606.388499999999
2020, 2 Series,21480,Semi-Auto,10,Diesel,145,53.3,2.0,18047.496000000003
2015, 2 Series,19140,Semi-Auto,12117,Petrol,260,35.8,3.0,8833.11
2015, 2 Series,11998,Semi-Auto,30738,Diesel,20,68.9,2.0,5537.077
2020, 2 Series,19500,Automatic,5746,Petrol,150,42.2,1.5,16383.900000000001
2019, 2 Series,21000,Semi-Auto,2380,Petrol,145,40.9,1.5,16071.3
2015, 2 Series,10500,Manual,31469,Diesel,20,68.9,2.0,4845.75
2015, 2 Series,14750,Semi-Auto,16073,Diesel,125,61.4,2.0,6807.125
2016, 2 Series,17842,Automatic,31931,Diesel,145,55.4,2.0,9441.9864
2015, 2 Series,11999,Manual,19893,Diesel,30,65.7,2.0,5537.538500000001
2019, 2 Series,19750,Semi-Auto,9014,Diesel,145,49.6,2.0,15114.675
2015, 2 Series,14298,Semi-Auto,25970,Diesel,125,58.9,2.0,6598.527
2015, 2 Series,14120,Semi-Auto,29599,Petrol,145,50.4,2.0,6516.38
2015, 2 Series,11499,Automatic,90836,Diesel,30,62.8,2.0,5306.788500000001
2015, 2 Series,13700,Automatic,52541,Diesel,125,57.6,2.0,6322.55
2020, 2 Series,22875,Semi-Auto,8,Petrol,150,50.4,1.5,19219.575
2020, 2 Series,26495,Semi-Auto,10,Petrol,145,40.9,1.5,22261.099000000002
2015, 2 Series,8691,Manual,70067,Diesel,20,68.9,2.0,4010.8965000000003
